Gene stable ID,Gene name,Mouse gene stable ID,Mouse gene name
ENSG00000167100,SAMD14,ENSMUSG00000047181,Samd14
ENSG00000198046,ZNF667,ENSMUSG00000054893,Zfp667
ENSG00000118058,KMT2A,ENSMUSG00000002028,Kmt2a
ENSG00000105198,LGALS13,ENSMUSG00000001123,Lgals9
ENSG00000079616,KIF22,ENSMUSG00000030677,Kif22
ENSG00000158864,NDUFS2,ENSMUSG00000013593,Ndufs2
ENSG00000212590,,ENSMUSG00000077274,Gm22786
ENSG00000196584,XRCC2,ENSMUSG00000028933,Xrcc2
ENSG00000108819,PPP1R9B,ENSMUSG00000038976,Ppp1r9b
ENSG00000174206,KICS2,ENSMUSG00000053684,Kics2
ENSG00000105146,AURKC,ENSMUSG00000070837,Aurkc
ENSG00000212298,RNU6-1009P,ENSMUSG00000084456,Gm24593
ENSG00000251788,RNU5A-7P,ENSMUSG00000065658,Gm23102
ENSG00000185306,C12orf56,ENSMUSG00000047642,D930020B18Rik
ENSG00000200815,RNU6-1091P,ENSMUSG00000064399,Gm23629
ENSG00000200815,RNU6-1091P,ENSMUSG00000064394,Gm23622
ENSG00000200815,RNU6-1091P,ENSMUSG00000064845,Gm26203
ENSG00000132436,FIGNL1,ENSMUSG00000035455,Fignl1
ENSG00000108821,COL1A1,ENSMUSG00000001506,Col1a1
ENSG00000145040,UCN2,ENSMUSG00000049699,Ucn2
ENSG00000284251,MIR711,ENSMUSG00000076142,Mir711
ENSG00000010256,UQCRC1,ENSMUSG00000025651,Uqcrc1
ENSG00000184575,XPOT,ENSMUSG00000034667,Xpot
ENSG00000132437,DDC,ENSMUSG00000020182,Ddc
ENSG00000126464,PRR12,ENSMUSG00000046574,Prr12
ENSG00000248483,POU5F2,ENSMUSG00000093668,Pou5f2
ENSG00000197128,ZNF772,ENSMUSG00000000103,Zfy2
ENSG00000197128,ZNF772,ENSMUSG00000053211,Zfy1
ENSG00000175745,NR2F1,ENSMUSG00000069171,Nr2f1
ENSG00000183396,TMEM89,ENSMUSG00000025652,Tmem89
ENSG00000225697,SLC26A6,ENSMUSG00000023259,Slc26a6
ENSG00000169131,ZNF354A,ENSMUSG00000020364,Zfp354a
ENSG00000223294,SNORD83,ENSMUSG00000075770,Gm22589
ENSG00000175203,DCTN2,ENSMUSG00000025410,Dctn2
ENSG00000177045,SIX5,ENSMUSG00000040841,Six5
ENSG00000178338,ZNF354B,ENSMUSG00000020335,Zfp354b
ENSG00000161298,ZNF382,ENSMUSG00000074220,Zfp382
ENSG00000138834,MAPK8IP3,ENSMUSG00000024163,Mapk8ip3
ENSG00000167105,TMEM92,ENSMUSG00000075610,Tmem92
ENSG00000285891,MSANTD5,ENSMUSG00000045942,BC049762
ENSG00000285891,MSANTD5,ENSMUSG00000095048,Gm11239
ENSG00000285891,MSANTD5,ENSMUSG00000096333,Gm13871
ENSG00000285891,MSANTD5,ENSMUSG00000096750,Gm11757
ENSG00000285891,MSANTD5,ENSMUSG00000066137,Gm11487
ENSG00000285891,MSANTD5,ENSMUSG00000096530,Gm11758
ENSG00000285891,MSANTD5,ENSMUSG00000121585,Gm38423
ENSG00000285891,MSANTD5,ENSMUSG00000093962,Gm11756
ENSG00000285891,MSANTD5,ENSMUSG00000061469,Msantd5
ENSG00000285891,MSANTD5,ENSMUSG00000094116,Gm11237
ENSG00000285891,MSANTD5,ENSMUSG00000095935,Gm11238
ENSG00000285891,MSANTD5,ENSMUSG00000095341,Gm428
ENSG00000285891,MSANTD5,ENSMUSG00000096700,Gm11236
ENSG00000242110,AMACR,ENSMUSG00000022244,Amacr
ENSG00000197020,ZNF100,ENSMUSG00000058246,Gm10037
ENSG00000015532,XYLT2,ENSMUSG00000020868,Xylt2
ENSG00000007047,MARK4,ENSMUSG00000030397,Mark4
ENSG00000165119,HNRNPK,ENSMUSG00000021546,Hnrnpk
ENSG00000092820,EZR,ENSMUSG00000052397,Ezr
ENSG00000111846,GCNT2,ENSMUSG00000021360,Gcnt2
ENSG00000108826,MRPL27,ENSMUSG00000024414,Mrpl27
ENSG00000164074,ABHD18,ENSMUSG00000037818,Abhd18
ENSG00000197043,ANXA6,ENSMUSG00000018340,Anxa6
ENSG00000154920,EME1,ENSMUSG00000039055,Eme1
ENSG00000164040,PGRMC2,ENSMUSG00000049940,Pgrmc2
ENSG00000105048,TNNT1,ENSMUSG00000064179,Tnnt1
ENSG00000108829,LRRC59,ENSMUSG00000020869,Lrrc59
ENSG00000182117,NOP10,ENSMUSG00000027133,Nop10
ENSG00000091831,ESR1,ENSMUSG00000019768,Esr1
ENSG00000108823,SGCA,ENSMUSG00000001508,Sgca
ENSG00000035664,DAPK2,ENSMUSG00000032380,Dapk2
ENSG00000135365,PHF21A,ENSMUSG00000058318,Phf21a
ENSG00000138709,LARP1B,ENSMUSG00000025762,Larp1b
ENSG00000185811,IKZF1,ENSMUSG00000018654,Ikzf1
ENSG00000184047,DIABLO,ENSMUSG00000029433,Diablo
ENSG00000117450,PRDX1,ENSMUSG00000028691,Prdx1
ENSG00000103196,CRISPLD2,ENSMUSG00000031825,Crispld2
ENSG00000183706,OR4N4,ENSMUSG00000090874,Or4n4b
ENSG00000183706,OR4N4,ENSMUSG00000091873,Or4n4
ENSG00000273173,SNURF,ENSMUSG00000102627,Snurf
ENSG00000008300,CELSR3,ENSMUSG00000023473,Celsr3
ENSG00000279408,OR4N4C,ENSMUSG00000090874,Or4n4b
ENSG00000279408,OR4N4C,ENSMUSG00000091873,Or4n4
ENSG00000182974,OR4M2B,ENSMUSG00000045306,Or4m1
ENSG00000132780,NASP,ENSMUSG00000028693,Nasp
ENSG00000137843,PAK6,ENSMUSG00000074923,Pak6
ENSG00000118495,PLAGL1,ENSMUSG00000019817,Plagl1
ENSG00000172421,EFCAB3,ENSMUSG00000020690,Efcab3
ENSG00000153786,ZDHHC7,ENSMUSG00000031823,Zdhhc7
ENSG00000018510,AGPS,ENSMUSG00000042410,Agps
ENSG00000087995,METTL2A,ENSMUSG00000020691,Mettl2
ENSG00000174358,SLC6A19,ENSMUSG00000021565,Slc6a19
ENSG00000153789,CIBAR2,ENSMUSG00000042269,Cibar2
ENSG00000213672,NCKIPSD,ENSMUSG00000032598,Nckipsd
ENSG00000135709,KIAA0513,ENSMUSG00000031824,6430548M08Rik
ENSG00000011028,MRC2,ENSMUSG00000020695,Mrc2
ENSG00000164363,SLC6A18,ENSMUSG00000021612,Slc6a18
ENSG00000276819,TRBV15,ENSMUSG00000076474,Trbv17
ENSG00000111667,USP5,ENSMUSG00000038429,Usp5
ENSG00000211746,TRBV19,ENSMUSG00000076475,Trbv19
ENSG00000211747,TRBV20-1,ENSMUSG00000076476,Trbv20
ENSG00000211749,TRBV23-1,ENSMUSG00000076478,Trbv23
ENSG00000211749,TRBV23-1,ENSMUSG00000076479,Trbv26
ENSG00000124641,MED20,ENSMUSG00000092558,Med20
ENSG00000211753,TRBV28,ENSMUSG00000076480,Trbv29
ENSG00000164362,TERT,ENSMUSG00000021611,Tert
ENSG00000232869,TRBV29-1,ENSMUSG00000076481,Trbv30
ENSG00000204983,PRSS1,ENSMUSG00000062751,Prss1
ENSG00000204983,PRSS1,ENSMUSG00000071517,Gm10334
ENSG00000204983,PRSS1,ENSMUSG00000071519,Prss3
ENSG00000204983,PRSS1,ENSMUSG00000054106,Try4
ENSG00000204983,PRSS1,ENSMUSG00000058119,Gm5771
ENSG00000204983,PRSS1,ENSMUSG00000036938,Try5
ENSG00000204983,PRSS1,ENSMUSG00000057163,Prss2
ENSG00000204983,PRSS1,ENSMUSG00000071521,Try10
ENSG00000214872,SMTNL1,ENSMUSG00000027077,Smtnl1
ENSG00000232268,OR52I1,ENSMUSG00000073969,Or52i2
ENSG00000140743,CDR2,ENSMUSG00000030878,Cdr2
ENSG00000112530,PACRG,ENSMUSG00000037196,Pacrg
ENSG00000198286,CARD11,ENSMUSG00000036526,Card11
ENSG00000176922,OR51S1,ENSMUSG00000043310,Or51s1
ENSG00000277149,TYW1B,ENSMUSG00000056310,Tyw1
ENSG00000133895,MEN1,ENSMUSG00000024947,Men1
ENSG00000135540,NHSL1,ENSMUSG00000039835,Nhsl1
ENSG00000068745,IP6K2,ENSMUSG00000032599,Ip6k2
ENSG00000196678,ERI2,ENSMUSG00000030929,Eri2
ENSG00000145439,CBR4,ENSMUSG00000031641,Cbr4
ENSG00000140451,PIF1,ENSMUSG00000041064,Pif1
ENSG00000201176,RNU6-853P,ENSMUSG00002076011,Gm55363
ENSG00000129116,PALLD,ENSMUSG00000058056,Palld
ENSG00000197261,C6orf141,ENSMUSG00000054951,9130008F23Rik
ENSG00000138092,CENPO,ENSMUSG00000020652,Cenpo
ENSG00000091137,SLC26A4,ENSMUSG00000020651,Slc26a4
ENSG00000112624,BICRAL,ENSMUSG00000036568,Bicral
ENSG00000146872,TLK2,ENSMUSG00000020694,Tlk2
ENSG00000127329,PTPRB,ENSMUSG00000020154,Ptprb
ENSG00000049656,CLPTM1L,ENSMUSG00000021610,Clptm1l
ENSG00000185130,H2BC13,ENSMUSG00000058385,H2bc8
ENSG00000277224,H2BC7,ENSMUSG00000058385,H2bc8
ENSG00000188215,DCUN1D3,ENSMUSG00000048787,Dcun1d3
ENSG00000180596,H2BC4,ENSMUSG00000047246,H2bc6
ENSG00000115137,DNAJC27,ENSMUSG00000020657,Dnajc27
ENSG00000105879,CBLL1,ENSMUSG00000020659,Cbll1
ENSG00000276966,H4C5,ENSMUSG00000060639,H4c9
ENSG00000135569,TAAR5,ENSMUSG00000069706,Taar5
ENSG00000158373,H2BC5,ENSMUSG00000114279,H2bc14
ENSG00000102897,LYRM1,ENSMUSG00000030922,Lyrm1
ENSG00000120279,MYCT1,ENSMUSG00000046916,Myct1
ENSG00000188996,HUS1B,ENSMUSG00000076430,Hus1b
ENSG00000161911,TREML1,ENSMUSG00000023993,Treml1
ENSG00000186994,KANK3,ENSMUSG00000042099,Kank3
ENSG00000241839,PLEKHO2,ENSMUSG00000050721,Plekho2
ENSG00000202479,SNORD14,ENSMUSG00000064741,Snord14a
ENSG00000164663,USP49,ENSMUSG00000090115,Usp49
ENSG00000091138,SLC26A3,ENSMUSG00000001225,Slc26a3
ENSG00000138031,ADCY3,ENSMUSG00000020654,Adcy3
ENSG00000005513,SOX8,ENSMUSG00000024176,Sox8
ENSG00000166839,ANKDD1A,ENSMUSG00000066510,Ankdd1a
ENSG00000244355,LY6G6D,ENSMUSG00000073413,Ly6g6d
ENSG00000162078,ZG16B,ENSMUSG00000024125,Sbpl
ENSG00000159588,CCDC17,ENSMUSG00000034035,Ccdc17
ENSG00000044090,CUL7,ENSMUSG00000038545,Cul7
ENSG00000173465,ZNRD2,ENSMUSG00000079478,Znrd2
ENSG00000154553,PDLIM3,ENSMUSG00000031636,Pdlim3
ENSG00000132600,PRMT7,ENSMUSG00000060098,Prmt7
ENSG00000105472,CLEC11A,ENSMUSG00000004473,Clec11a
ENSG00000176973,FAM89B,ENSMUSG00000024939,Fam89b
ENSG00000160460,SPTBN4,ENSMUSG00000011751,Sptbn4
ENSG00000153294,ADGRF4,ENSMUSG00000023918,Adgrf4
ENSG00000160999,SH2B2,ENSMUSG00000005057,Sh2b2
ENSG00000173442,EHBP1L1,ENSMUSG00000024937,Ehbp1l1
ENSG00000142319,SLC6A3,ENSMUSG00000021609,Slc6a3
ENSG00000159592,GPBP1L1,ENSMUSG00000034042,Gpbp1l1
ENSG00000106628,POLD2,ENSMUSG00000020471,Pold2
ENSG00000136709,WDR33,ENSMUSG00000024400,Wdr33
ENSG00000173338,KCNK7,ENSMUSG00000024936,Kcnk7
ENSG00000153395,LPCAT1,ENSMUSG00000021608,Lpcat1
ENSG00000182175,RGMA,ENSMUSG00000070509,Rgma
ENSG00000080493,SLC4A4,ENSMUSG00000060961,Slc4a4
ENSG00000159596,TMEM69,ENSMUSG00000055900,Tmem69
ENSG00000187626,ZKSCAN4,ENSMUSG00000054931,Zkscan4
ENSG00000187626,ZKSCAN4,ENSMUSG00000021327,Zkscan3
ENSG00000189134,NKAPL,ENSMUSG00000059395,Nkapl
ENSG00000222800,RNU2-62P,ENSMUSG00000065907,Gm26108
ENSG00000124635,H2BC11,ENSMUSG00000068854,H2bc21
ENSG00000143570,SLC39A1,ENSMUSG00000052310,Slc39a1
ENSG00000173327,MAP3K11,ENSMUSG00000004054,Map3k11
ENSG00000112812,PRSS16,ENSMUSG00000006179,Prss16
ENSG00000173349,SFT2D3,ENSMUSG00000044982,Sft2d3
ENSG00000172058,SERF1A,ENSMUSG00000021643,Serf1
ENSG00000144231,POLR2D,ENSMUSG00000024258,Polr2d
ENSG00000140299,BNIP2,ENSMUSG00000011958,Bnip2
ENSG00000142864,SERBP1,ENSMUSG00000036371,Serbp1
ENSG00000202532,RNU6-395P,ENSMUSG00000088068,Gm47290
ENSG00000136715,SAP130,ENSMUSG00000024260,Sap130
ENSG00000172062,SMN1,ENSMUSG00000021645,Smn1
ENSG00000197136,PCNX3,ENSMUSG00000054874,Pcnx3
ENSG00000184508,HDDC3,ENSMUSG00000030532,Hddc3
ENSG00000105136,ZNF419,ENSMUSG00000000103,Zfy2
ENSG00000105136,ZNF419,ENSMUSG00000053211,Zfy1
ENSG00000213445,SIPA1,ENSMUSG00000056917,Sipa1
ENSG00000004939,SLC4A1,ENSMUSG00000006574,Slc4a1
ENSG00000155530,LRGUK,ENSMUSG00000056215,Lrguk
ENSG00000075975,MKRN2,ENSMUSG00000000439,Mkrn2
ENSG00000158553,POM121L2,ENSMUSG00000016982,Pom121l2
ENSG00000140553,UNC45A,ENSMUSG00000030533,Unc45a
ENSG00000172667,ZMAT3,ENSMUSG00000027663,Zmat3
ENSG00000198160,MIER1,ENSMUSG00000028522,Mier1
ENSG00000176842,IRX5,ENSMUSG00000031737,Irx5
ENSG00000137413,TAF8,ENSMUSG00000023980,Taf8
ENSG00000132613,MTSS2,ENSMUSG00000033763,Mtss2
ENSG00000205060,SLC35B4,ENSMUSG00000018999,Slc35b4
ENSG00000104783,KCNN4,ENSMUSG00000054342,Kcnn4
ENSG00000121879,PIK3CA,ENSMUSG00000027665,Pik3ca
ENSG00000125637,PSD4,ENSMUSG00000026979,Psd4
ENSG00000122566,HNRNPA2B1,ENSMUSG00000004980,Hnrnpa2b1
ENSG00000214787,MS4A4E,ENSMUSG00000024678,Ms4a4d
ENSG00000214787,MS4A4E,ENSMUSG00000056290,Ms4a4b
ENSG00000214787,MS4A4E,ENSMUSG00000024675,Ms4a4c
ENSG00000214787,MS4A4E,ENSMUSG00000101389,Ms4a4a
ENSG00000168056,LTBP3,ENSMUSG00000024940,Ltbp3
ENSG00000184730,APOBR,ENSMUSG00000042759,Apobr
ENSG00000188171,ZNF626,ENSMUSG00000058246,Gm10037
ENSG00000130518,IQCN,ENSMUSG00000110622,Iqcn
ENSG00000108309,RUNDC3A,ENSMUSG00000006575,Rundc3a
ENSG00000064995,TAF11,ENSMUSG00000024218,Taf11
ENSG00000166965,RCCD1,ENSMUSG00000038930,Rccd1
ENSG00000111850,SMIM8,ENSMUSG00000028295,Smim8
ENSG00000241553,ARPC4,ENSMUSG00000079426,Arpc4
ENSG00000149922,TBX6,ENSMUSG00000030699,Tbx6
ENSG00000136854,STXBP1,ENSMUSG00000026797,Stxbp1
ENSG00000145736,GTF2H2,ENSMUSG00000021639,Gtf2h2
ENSG00000115286,NDUFS7,ENSMUSG00000020153,Ndufs7
ENSG00000203872,C6orf163,ENSMUSG00000071015,Gm136
ENSG00000167208,SNX20,ENSMUSG00000031662,Snx20
ENSG00000272514,CFAP206,ENSMUSG00000028294,Cfap206
ENSG00000109756,RAPGEF2,ENSMUSG00000062232,Rapgef2
ENSG00000013306,SLC25A39,ENSMUSG00000018677,Slc25a39
ENSG00000231292,IGKV1OR2-108,ENSMUSG00000106403,Igkv20-101-2
ENSG00000198901,PRC1,ENSMUSG00000038943,Prc1
ENSG00000163964,PIGX,ENSMUSG00000023791,Pigx
ENSG00000153815,CMIP,ENSMUSG00000034390,Cmip
ENSG00000164414,SLC35A1,ENSMUSG00000028293,Slc35a1
ENSG00000197763,TXNRD3,ENSMUSG00000000811,Txnrd3
ENSG00000162426,SLC45A1,ENSMUSG00000039838,Slc45a1
ENSG00000198203,SULT1C2,ENSMUSG00000023122,Sult1c2
ENSG00000159720,ATP6V0D1,ENSMUSG00000013160,Atp6v0d1
ENSG00000206715,RNU6-444P,ENSMUSG00000084607,Gm22208
ENSG00000117245,KIF17,ENSMUSG00000028758,Kif17
ENSG00000146282,RARS2,ENSMUSG00000028292,Rars2
ENSG00000179097,HTR1F,ENSMUSG00000050783,Htr1f
ENSG00000114779,ABHD14B,ENSMUSG00000042073,Abhd14b
ENSG00000170006,TMEM154,ENSMUSG00000056498,Tmem154
ENSG00000139193,CD27,ENSMUSG00000030336,Cd27
ENSG00000139200,PIANP,ENSMUSG00000030329,Pianp
ENSG00000184056,VPS33B,ENSMUSG00000030534,Vps33b
ENSG00000087088,BAX,ENSMUSG00000003873,Bax
ENSG00000239732,TLR9,ENSMUSG00000045322,Tlr9
ENSG00000030582,GRN,ENSMUSG00000034708,Grn
ENSG00000163918,RFC4,ENSMUSG00000022881,Rfc4
ENSG00000188295,ZNF669,ENSMUSG00000055150,Zfp78
ENSG00000261701,HPR,ENSMUSG00000031722,Hp
ENSG00000183303,OR5P2,ENSMUSG00000061000,Or5p79
ENSG00000183303,OR5P2,ENSMUSG00000096209,Or5p81
ENSG00000183303,OR5P2,ENSMUSG00000109631,Or5p69
ENSG00000183303,OR5P2,ENSMUSG00000096679,Or5p73
ENSG00000183303,OR5P2,ENSMUSG00000095910,Or5p50
ENSG00000183303,OR5P2,ENSMUSG00000058244,Or5p78
ENSG00000183303,OR5P2,ENSMUSG00000109497,Or5p67
ENSG00000183303,OR5P2,ENSMUSG00000078118,Or5p59
ENSG00000183303,OR5P2,ENSMUSG00000096465,Or5p64
ENSG00000183303,OR5P2,ENSMUSG00000059031,Or5p58
ENSG00000183303,OR5P2,ENSMUSG00000110253,Or5p70
ENSG00000183303,OR5P2,ENSMUSG00000095239,Or5p72
ENSG00000183303,OR5P2,ENSMUSG00000095929,Or5p63
ENSG00000183303,OR5P2,ENSMUSG00000109542,Or5p51
ENSG00000183303,OR5P2,ENSMUSG00000094426,Or5p6
ENSG00000183303,OR5P2,ENSMUSG00000109884,Or5p66
ENSG00000183303,OR5P2,ENSMUSG00000093980,Or5p68
ENSG00000183303,OR5P2,ENSMUSG00000058014,Or5p76
ENSG00000183303,OR5P2,ENSMUSG00000108995,Or5p61
ENSG00000183303,OR5P2,ENSMUSG00000096068,Or5p62
ENSG00000183303,OR5P2,ENSMUSG00000110171,Or5p60
ENSG00000202070,RNU6-1175P,ENSMUSG00000065080,Gm26497
ENSG00000166225,FRS2,ENSMUSG00000020170,Frs2
ENSG00000168040,FADD,ENSMUSG00000031077,Fadd
ENSG00000103021,CCDC113,ENSMUSG00000036598,Ccdc113
ENSG00000146414,SHPRH,ENSMUSG00000090112,Shprh
ENSG00000116750,UCHL5,ENSMUSG00000018189,Uchl5
ENSG00000283703,VSIG10L2,ENSMUSG00000098590,Gm1113
ENSG00000131620,ANO1,ENSMUSG00000031075,Ano1
ENSG00000135945,REV1,ENSMUSG00000026082,Rev1
ENSG00000180044,C3orf80,ENSMUSG00000046999,1110032F04Rik
ENSG00000232382,OR5K1,ENSMUSG00000071510,Or5k1b
ENSG00000232382,OR5K1,ENSMUSG00000049362,Or5k1
ENSG00000157106,SMG1,ENSMUSG00000030655,Smg1
ENSG00000144681,STAC,ENSMUSG00000032502,Stac
ENSG00000182315,MBD3L3,ENSMUSG00000047508,Mbd3l2
ENSG00000196218,RYR1,ENSMUSG00000030592,Ryr1
ENSG00000161682,FAM171A2,ENSMUSG00000034685,Fam171a2
ENSG00000198398,TMEM207,ENSMUSG00000091972,Tmem207
ENSG00000005961,ITGA2B,ENSMUSG00000034664,Itga2b
ENSG00000185518,SV2B,ENSMUSG00000053025,Sv2b
ENSG00000231213,PLSCR5,ENSMUSG00000095654,Plscr5
ENSG00000145362,ANK2,ENSMUSG00000032826,Ank2
ENSG00000144852,NR1I2,ENSMUSG00000022809,Nr1i2
ENSG00000111404,RERGL,ENSMUSG00000092164,Rergl
ENSG00000112186,CAP2,ENSMUSG00000021373,Cap2
ENSG00000176371,ZSCAN2,ENSMUSG00000038797,Zscan2
ENSG00000176547,OR4C3,ENSMUSG00000075069,Or4c3
ENSG00000160613,PCSK7,ENSMUSG00000035382,Pcsk7
ENSG00000275066,SYNRG,ENSMUSG00000034940,Synrg
ENSG00000177483,RBM44,ENSMUSG00000070732,Rbm44
ENSG00000113889,KNG1,ENSMUSG00000060459,Kng2
ENSG00000113889,KNG1,ENSMUSG00000022875,Kng1
ENSG00000177082,WDR73,ENSMUSG00000025722,Wdr73
ENSG00000173559,NABP1,ENSMUSG00000026107,Nabp1
ENSG00000010319,SEMA3G,ENSMUSG00000021904,Sema3g
ENSG00000114854,TNNC1,ENSMUSG00000091898,Tnnc1
ENSG00000235169,SMIM1,ENSMUSG00000078350,Smim1
ENSG00000010322,NISCH,ENSMUSG00000021910,Nisch
ENSG00000116514,RNF19B,ENSMUSG00000028793,Rnf19b
ENSG00000110367,DDX6,ENSMUSG00000032097,Ddx6
ENSG00000167522,ANKRD11,ENSMUSG00000035569,Ankrd11
ENSG00000137414,FAM8A1,ENSMUSG00000069237,Fam8a1
ENSG00000162419,GMEB1,ENSMUSG00000028901,Gmeb1
ENSG00000206881,RNU6-190P,ENSMUSG00000065800,Gm23042
ENSG00000112137,PHACTR1,ENSMUSG00000054728,Phactr1
ENSG00000197696,NMB,ENSMUSG00000025723,Nmb
ENSG00000168497,CAVIN2,ENSMUSG00000045954,Cavin2
ENSG00000154222,CC2D1B,ENSMUSG00000028582,Cc2d1b
ENSG00000165923,AGBL2,ENSMUSG00000040812,Agbl2
ENSG00000114841,DNAH1,ENSMUSG00000019027,Dnah1
ENSG00000163017,ACTG2,ENSMUSG00000059430,Actg2
ENSG00000112559,MDFI,ENSMUSG00000032717,Mdfi
ENSG00000197362,ZNF786,ENSMUSG00000051499,Zfp786
ENSG00000126882,FAM78A,ENSMUSG00000050592,Fam78a
ENSG00000097007,ABL1,ENSMUSG00000026842,Abl1
ENSG00000204248,COL11A2,ENSMUSG00000024330,Col11a2
ENSG00000155660,PDIA4,ENSMUSG00000025823,Pdia4
ENSG00000095139,ARCN1,ENSMUSG00000032096,Arcn1
ENSG00000076108,BAZ2A,ENSMUSG00000040054,Baz2a
ENSG00000212395,,ENSMUSG00000064692,Gm24151
ENSG00000173406,DAB1,ENSMUSG00000028519,Dab1
ENSG00000106952,TNFSF8,ENSMUSG00000028362,Tnfsf8
ENSG00000114956,DGUOK,ENSMUSG00000014554,Dguok
ENSG00000161681,SHANK1,ENSMUSG00000038738,Shank1
ENSG00000105894,PTN,ENSMUSG00000029838,Ptn
ENSG00000041982,TNC,ENSMUSG00000028364,Tnc
ENSG00000105851,PIK3CG,ENSMUSG00000020573,Pik3cg
ENSG00000076201,PTPN23,ENSMUSG00000036057,Ptpn23
ENSG00000149196,HIKESHI,ENSMUSG00000062797,Hikeshi
ENSG00000197147,LRRC8B,ENSMUSG00000070639,Lrrc8b
ENSG00000189195,BTBD8,ENSMUSG00000111375,Btbd8
ENSG00000187605,TET3,ENSMUSG00000034832,Tet3
ENSG00000278053,DDX52,ENSMUSG00000020677,Ddx52
ENSG00000106305,AIMP2,ENSMUSG00000029610,Aimp2
ENSG00000170923,OR7G2,ENSMUSG00000059821,Or7g29
ENSG00000170923,OR7G2,ENSMUSG00000061614,Or7g27
ENSG00000170923,OR7G2,ENSMUSG00000078116,Or7g16
ENSG00000170923,OR7G2,ENSMUSG00000058692,Or7g28
ENSG00000170923,OR7G2,ENSMUSG00000045204,Or7g20
ENSG00000176695,OR4F17,ENSMUSG00000108908,Or4f17-ps1
ENSG00000176695,OR4F17,ENSMUSG00000061195,Or4f4b
ENSG00000176695,OR4F17,ENSMUSG00000108891,Or4f4-ps1
ENSG00000167992,VWCE,ENSMUSG00000043789,Vwce
ENSG00000204866,IGFL2,ENSMUSG00000066756,Igfl3
ENSG00000198380,GFPT1,ENSMUSG00000029992,Gfpt1
ENSG00000058673,ZC3H11A,ENSMUSG00000102976,Zc3h11a
ENSG00000163832,ELP6,ENSMUSG00000054836,Elp6
ENSG00000187135,VSTM2B,ENSMUSG00000039257,Vstm2b
ENSG00000157999,ANKRD61,ENSMUSG00000029607,Ankrd61
ENSG00000141854,MISP3,ENSMUSG00000074217,Misp3
ENSG00000001626,CFTR,ENSMUSG00000041301,Cftr
ENSG00000139211,AMIGO2,ENSMUSG00000048218,Amigo2
ENSG00000170948,MBD3L1,ENSMUSG00000038691,Mbd3l1
ENSG00000198178,CLEC4C,ENSMUSG00000067767,Clec4b2
ENSG00000198178,CLEC4C,ENSMUSG00000030147,Clec4b1
ENSG00000198178,CLEC4C,ENSMUSG00000043832,Clec4a3
ENSG00000198178,CLEC4C,ENSMUSG00000030148,Clec4a2
ENSG00000198178,CLEC4C,ENSMUSG00000059639,Clec4a4
ENSG00000105737,GRIK5,ENSMUSG00000003378,Grik5
ENSG00000275410,HNF1B,ENSMUSG00000020679,Hnf1b
ENSG00000257017,HP,ENSMUSG00000031722,Hp
ENSG00000137497,NUMA1,ENSMUSG00000066306,Numa1
ENSG00000114646,CSPG5,ENSMUSG00000032482,Cspg5
ENSG00000252711,RN7SKP116,ENSMUSG00002076736,Gm56465
ENSG00000204290,BTNL2,ENSMUSG00000024340,Btnl2
ENSG00000203877,RIPPLY2,ENSMUSG00000047897,Ripply2
ENSG00000139220,PPFIA2,ENSMUSG00000053825,Ppfia2
ENSG00000172673,THEMIS,ENSMUSG00000049109,Themis
ENSG00000277488,5S_rRNA,ENSMUSG00002076952,Gm56191
ENSG00000132591,ERAL1,ENSMUSG00000020832,Eral1
ENSG00000135999,EPC2,ENSMUSG00000069495,Epc2
ENSG00000050393,MCUR1,ENSMUSG00000021371,Mcur1
ENSG00000072071,ADGRL1,ENSMUSG00000013033,Adgrl1
ENSG00000174891,RSRC1,ENSMUSG00000034544,Rsrc1
ENSG00000112419,PHACTR2,ENSMUSG00000062866,Phactr2
ENSG00000222126,RNU2-9P,ENSMUSG00000084606,Gm23118
ENSG00000168280,KIF5C,ENSMUSG00000026764,Kif5c
ENSG00000283819,MIR144,ENSMUSG00000065401,Mir144
ENSG00000167536,DHRS13,ENSMUSG00000020834,Dhrs13
ENSG00000131864,USP29,ENSMUSG00000051527,Usp29
ENSG00000188175,HEPACAM2,ENSMUSG00000044156,Hepacam2
ENSG00000132017,DCAF15,ENSMUSG00000037103,Dcaf15
ENSG00000131236,CAP1,ENSMUSG00000028656,Cap1
ENSG00000077009,NMRK2,ENSMUSG00000004939,Nmrk2
ENSG00000109118,PHF12,ENSMUSG00000037791,Phf12
ENSG00000177409,SAMD9L,ENSMUSG00000047735,Samd9l
ENSG00000113971,NPHP3,ENSMUSG00000032558,Nphp3
ENSG00000204536,CCHCR1,ENSMUSG00000040312,Cchcr1
ENSG00000182566,CLEC4G,ENSMUSG00000074491,Clec4g
ENSG00000162009,SSTR5,ENSMUSG00000050824,Sstr5
ENSG00000103449,SALL1,ENSMUSG00000031665,Sall1
ENSG00000284032,MIR29A,ENSMUSG00000065610,Mir29a
ENSG00000283797,MIR29B1,ENSMUSG00000065604,Mir29b-1
ENSG00000011332,DPF1,ENSMUSG00000030584,Dpf1
ENSG00000170381,SEMA3E,ENSMUSG00000063531,Sema3e
ENSG00000180096,SEPTIN1,ENSMUSG00000000486,Septin1
ENSG00000132153,DHX30,ENSMUSG00000032480,Dhx30
ENSG00000122512,PMS2,ENSMUSG00000079109,Pms2
